year,sworn,civil,murder,rape,robbery,assault,burglary,larceny,auto,citypop,term2,term4,a0_5,a5_9,a10_14,a15_19,citybla,cityfemh,price,total_crime,murder_level,rape_level,robbery_level,assault_level,burglary_level,larceny_level,auto_level,total_crime_level
1975,571.0,241.0,30257.0,162.0,1394.0,1545.0,9726.0,15821.0,1542.0,291103.0,0.0,1.0,0.05744907259941101,0.066550612449646,0.07328575849533081,0.07614368200302124,21.59999084472656,15.19999694824219,0.5379996299743652,30257.0,1,0,1,1,1,1,0,1
1976,628.0,132.0,27746.0,162.0,1025.0,1706.0,7886.0,15690.0,1235.0,274568.0,0.0,1.0,0.05618181824684143,0.06470739841461182,0.07160371541976929,0.0761263370513916,21.97999572753906,15.1199951171875,0.5689997673034668,27746.0,0,0,0,1,1,1,0,0
1977,612.0,176.0,25606.0,195.0,1062.0,1906.0,7061.0,14204.0,1147.0,264848.0,0.0,1.0,0.05500146746635437,0.06299054622650146,0.07003700733184814,0.07611018419265747,22.36000061035156,15.03999328613281,0.6059999465942383,25606.0,0,0,0,1,0,1,0,0
1978,588.0,205.0,27002.0,253.0,1080.0,2136.0,7532.0,14653.0,1307.0,263175.0,0.0,1.0,0.0538993775844574,0.0613875687122345,0.06857413053512573,0.07609516382217407,22.739990234375,14.95999908447266,0.6519999504089355,27002.0,0,1,0,2,0,1,0,0
1979,582.0,203.0,31687.0,308.0,1312.0,2549.0,8640.0,17152.0,1689.0,277203.0,0.0,1.0,0.05286800861358643,0.05988743901252747,0.06720519065856934,0.0760810375213623,23.1199951171875,14.87999725341797,0.7259998321533203,31687.0,1,1,1,2,1,1,0,1
1980,520.0,171.0,38903.0,348.0,1877.0,2820.0,11950.0,20034.0,1830.0,268709.0,0.0,1.0,0.05190077424049377,0.05848059058189392,0.06592130661010742,0.07606780529022217,23.5,14.79999542236328,0.8239998817443848,38903.0,1,2,1,2,2,2,0,1
1981,590.0,171.0,40856.0,409.0,2314.0,2882.0,12575.0,20554.0,2053.0,285530.0,0.0,1.0,0.05313047766685486,0.05832540988922119,0.06437265872955322,0.07372772693634033,23.64999389648438,14.8699951171875,0.9089999198913574,40856.0,2,2,2,2,2,2,0,2
1982,660.0,194.0,38532.0,411.0,1842.0,3424.0,11208.0,19668.0,1920.0,292551.0,0.0,1.0,0.05429485440254211,0.05817845463752747,0.06290632486343384,0.07151198387145996,23.79998779296875,14.93999481201172,0.9649996757507324,38532.0,1,2,1,2,2,1,0,1
1983,687.0,188.0,33159.0,288.0,1529.0,3178.0,9513.0,16998.0,1595.0,299965.0,0.0,1.0,0.05539891123771667,0.0580390989780426,0.06151589751243591,0.06941097974777222,23.94999694824219,15.00999450683594,0.995999813079834,33159.0,1,1,1,2,1,1,0,1
1984,662.0,202.0,33959.0,277.0,1843.0,3680.0,9196.0,17190.0,1721.0,289355.0,0.0,1.0,0.05644723773002625,0.05790680646896362,0.06019565463066101,0.06741601228713989,24.09999084472656,15.07999420166016,1.038999557495117,33959.0,1,1,1,3,1,1,0,1
1985,692.0,204.0,41770.0,288.0,2657.0,3840.0,12117.0,20570.0,2228.0,285280.0,0.0,1.0,0.05744397640228271,0.05778101086616516,0.05894041061401367,0.06551927328109741,24.25,15.14999389648438,1.07599925994873,41770.0,2,1,2,3,2,2,0,2
1986,717.0,205.0,48294.0,375.0,3512.0,4181.0,14634.0,23172.0,2341.0,293030.0,0.0,1.0,0.05839282274246216,0.0576612651348114,0.05774545669555664,0.0637136697769165,24.39999389648438,15.21999359130859,1.095999717712402,48294.0,2,2,2,3,2,2,0,2
1987,716.0,224.0,49350.0,297.0,3427.0,5114.0,13245.0,24261.0,2945.0,285856.0,0.0,1.0,0.05929714441299438,0.05754712224006653,0.05660659074783325,0.0619928240776062,24.54998779296875,15.28999328613281,1.13599967956543,49350.0,2,1,2,3,2,2,1,2
1989,743.0,237.0,45329.0,175.0,3137.0,4541.0,11694.0,20515.0,5210.0,289463.0,0.0,1.0,0.06098419427871704,0.05733421444892883,0.05448198318481445,0.0587824285030365,24.84999084472656,15.43000030517578,1.239999771118164,45329.0,2,0,2,3,2,2,2,2
1990,848.0,278.0,44660.0,343.0,2915.0,5290.0,11400.0,18484.0,6168.0,280015.0,0.0,1.0,0.06177225708961487,0.05723476409912109,0.05348953604698181,0.05728277564048767,25.0,15.5,1.306999206542969,44660.0,2,2,2,3,2,1,2,2
1970,614.0,136.0,23414.0,78.0,1332.0,718.0,5399.0,10018.0,5780.0,362000.0,0.0,1.0,0.08560436964035034,0.1027472019195557,0.1082417368888855,0.0934065580368042,23.79998779296875,17.5,0.3880000114440918,23414.0,0,0,1,0,0,0,2,0
1971,682.0,146.0,20671.0,85.0,1453.0,527.0,5035.0,7908.0,5579.0,353333.25,0.0,1.0,0.08442199230194092,0.1000557541847229,0.1052268743515015,0.0931900143623352,24.239990234375,17.42999267578125,0.4049999713897705,20671.0,0,0,1,0,0,0,2,0
1972,697.0,175.0,18090.0,119.0,1496.0,535.0,4303.0,6833.0,4723.0,356050.0,0.0,1.0,0.0832517147064209,0.09739172458648682,0.1022427678108215,0.0929756760597229,24.67999267578125,17.36000061035156,0.4179999828338623,18090.0,0,0,1,0,0,0,2,0
1973,757.0,196.0,17005.0,119.0,1613.0,538.0,4979.0,6590.0,3084.0,353633.0,0.0,1.0,0.08209329843521118,0.09475469589233398,0.09928900003433228,0.09276348352432251,25.1199951171875,17.28999328613281,0.4439997673034668,17005.0,0,0,1,0,0,0,1,0
1974,780.0,200.0,20348.0,154.0,1590.0,610.0,6213.0,9029.0,2669.0,344000.0,0.0,1.0,0.08094662427902222,0.09214431047439575,0.09636503458023071,0.09255349636077881,25.55999755859375,17.21998596191406,0.492999792098999,20348.0,0,0,1,0,0,0,1,0
1975,799.0,234.0,23147.0,133.0,1564.0,670.0,7392.0,10473.0,2841.0,349124.0,0.0,1.0,0.0798114538192749,0.08956021070480347,0.09347045421600342,0.09234559535980225,26.0,17.14999389648438,0.5379996299743652,23147.0,0,0,1,0,0,0,1,0
1976,729.0,325.0,23525.0,123.0,1689.0,673.0,7705.0,10702.0,2554.0,327500.0,0.0,1.0,0.07868760824203491,0.08700191974639893,0.09060478210449219,0.09213972091674805,26.43998718261719,17.07998657226562,0.5689997673034668,23525.0,0,0,1,0,1,0,1,0
1977,727.0,211.0,20312.0,156.0,1367.0,592.0,5944.0,9947.0,2240.0,340427.0,0.0,1.0,0.07757490873336792,0.08446907997131348,0.08776766061782837,0.09193593263626099,26.87998962402344,17.00999450683594,0.6059999465942383,20312.0,0,0,1,0,0,0,0,0
1978,716.0,200.0,19253.0,190.0,1304.0,656.0,5588.0,9573.0,1893.0,347781.0,0.0,1.0,0.07647329568862915,0.08196133375167847,0.08495861291885376,0.09173417091369629,27.31999206542969,16.93998718261719,0.6519999504089355,19253.0,0,0,1,0,0,0,0,0
1979,672.0,201.0,18892.0,155.0,1548.0,805.0,5617.0,8713.0,1986.0,328402.0,0.0,1.0,0.0753825306892395,0.07947826385498047,0.08217722177505493,0.09153443574905396,27.75999450683594,16.8699951171875,0.7259998321533203,18892.0,0,0,1,0,0,0,0,0
1980,733.0,219.0,20072.0,138.0,1771.0,823.0,6542.0,8890.0,1848.0,298313.0,0.0,1.0,0.07430243492126465,0.07701951265335083,0.07942312955856323,0.09133660793304443,28.19999694824219,16.79998779296875,0.8239998817443848,20072.0,0,0,1,0,0,0,0,0
1981,709.0,193.0,21124.0,158.0,1730.0,788.0,6907.0,9954.0,1532.0,299916.0,0.0,1.0,0.0737716555595398,0.0763903260231018,0.07861173152923584,0.08933722972869873,28.34999084472656,16.94999694824219,0.9089999198913574,21124.0,0,0,1,0,0,0,0,0
1982,682.0,188.0,22734.0,108.0,1697.0,720.0,7242.0,11296.0,1635.0,300404.0,0.0,1.0,0.07324057817459106,0.07576072216033936,0.07779985666275024,0.08733659982681274,28.5,17.09999084472656,0.9649996757507324,22734.0,0,0,1,0,0,0,0,0
1983,670.0,206.0,19216.0,83.0,1375.0,622.0,6193.0,9603.0,1296.0,304254.0,0.0,1.0,0.07270920276641846,0.07513070106506348,0.07698744535446167,0.08533471822738647,28.64999389648438,17.25,0.995999813079834,19216.0,0,0,1,0,0,0,0,0
1984,663.0,188.0,16554.0,142.0,1074.0,569.0,4991.0,8748.0,991.0,296347.0,0.0,1.0,0.07217741012573242,0.07450032234191895,0.07617449760437012,0.08333158493041992,28.79998779296875,17.39999389648438,1.038999557495117,16554.0,0,0,0,0,0,0,0,0
1985,650.0,185.0,16814.0,119.0,1266.0,530.0,5019.0,8673.0,1177.0,290069.0,0.0,1.0,0.07164537906646729,0.07386952638626099,0.07536107301712036,0.08132714033126831,28.94999694824219,17.54998779296875,1.07599925994873,16814.0,0,0,1,0,0,0,0,0
1986,648.0,186.0,18665.0,119.0,1469.0,735.0,5609.0,9438.0,1253.0,290230.0,0.0,1.0,0.07111293077468872,0.07323837280273438,0.07454711198806763,0.07932150363922119,29.09999084472656,17.69999694824219,1.095999717712402,18665.0,0,0,1,0,0,0,0,0
1987,651.0,188.0,19438.0,92.0,1541.0,1019.0,5526.0,9928.0,1289.0,286516.0,0.0,1.0,0.07058018445968628,0.07260680198669434,0.07373267412185669,0.07731461524963379,29.25,17.84999084472656,1.13599967956543,19438.0,0,0,1,0,0,0,0,0
1989,663.0,186.0,18356.0,122.0,1195.0,1209.0,5180.0,8608.0,2010.0,282153.0,0.0,1.0,0.06951367855072021,0.07134246826171875,0.07210224866867065,0.07329696416854858,29.54998779296875,18.14999389648438,1.239999771118164,18356.0,0,0,1,1,0,0,0,0
1990,649.0,180.0,17285.0,122.0,1089.0,1031.0,4765.0,8686.0,1553.0,269063.0,0.0,1.0,0.06897997856140137,0.0707097053527832,0.07128626108169556,0.07128626108169556,29.69999694824219,18.29998779296875,1.306999206542969,17285.0,0,0,0,0,0,0,0,0
1970,469.0,63.0,19615.0,65.0,1160.0,562.0,5927.0,8494.0,3393.0,310000.0,0.0,1.0,0.09306716918945312,0.1077433824539185,0.1069881916046143,0.09304195642471313,3.5,13.69999694824219,0.3879997730255127,19615.0,0,0,1,0,0,0,1,0
1971,499.0,75.0,19002.0,79.0,892.0,498.0,5919.0,8583.0,3011.0,302333.25,0.0,1.0,0.09095990657806396,0.1039028167724609,0.1043373942375183,0.09311789274215698,3.639999389648438,13.45999908447266,0.4049999713897705,19002.0,0,0,0,0,0,0,1,0
1972,583.0,136.0,18679.0,90.0,838.0,558.0,6693.0,7652.0,2832.0,309580.0,0.0,1.0,0.08888542652130127,0.1001219153404236,0.1017278432846069,0.0931926965713501,3.779998779296875,13.21999359130859,0.4179999828338623,18679.0,0,0,0,0,0,0,1,0
1973,543.0,134.0,19416.0,92.0,929.0,672.0,7329.0,7785.0,2595.0,310600.0,0.0,1.0,0.08684295415878296,0.09639924764633179,0.09915846586227417,0.0932663083076477,3.920000076293945,12.97999572753906,0.4440000057220459,19416.0,0,0,0,0,0,0,1,0
1974,517.0,123.0,20802.0,91.0,1150.0,677.0,7502.0,8633.0,2731.0,294300.0,0.0,1.0,0.08483171463012695,0.09273356199264526,0.09662836790084839,0.09333878755569458,4.05999755859375,12.73999786376953,0.492999792098999,20802.0,0,0,1,0,0,0,1,0
1975,539.0,126.0,22569.0,92.0,1198.0,909.0,7666.0,10054.0,2632.0,292217.0,0.0,1.0,0.08285093307495117,0.08912348747253418,0.09413671493530273,0.09341013431549072,4.199996948242188,12.5,0.5379996299743652,22569.0,0,0,1,0,0,0,1,0
1976,524.0,115.0,24258.0,96.0,991.0,931.0,8479.0,11067.0,2681.0,291000.0,0.0,1.0,0.08090007305145264,0.08556783199310303,0.09168261289596558,0.09348046779632568,4.340000152587891,12.25999450683594,0.5689997673034668,24258.0,0,0,0,0,1,0,1,0
1977,557.0,112.0,21403.0,118.0,886.0,872.0,7608.0,9779.0,2123.0,282515.0,0.0,1.0,0.07897835969924927,0.08206534385681152,0.08926516771316528,0.09354972839355469,4.479999542236328,12.01999664306641,0.6059999465942383,21403.0,0,0,0,0,0,0,0,0
1978,547.0,131.0,20162.0,139.0,790.0,808.0,7145.0,9449.0,1816.0,270690.0,0.0,1.0,0.07708513736724854,0.07861483097076416,0.08688360452651978,0.09361797571182251,4.619998931884766,11.77999877929688,0.6519999504089355,20162.0,0,0,0,0,0,0,0,0
1979,547.0,128.0,21001.0,125.0,894.0,847.0,7135.0,10146.0,1838.0,268651.0,0.0,1.0,0.07521986961364746,0.0752151608467102,0.08453714847564697,0.09368520975112915,4.759998321533203,11.53999328613281,0.7259998321533203,21001.0,0,0,0,0,0,0,0,0
1980,552.0,126.0,22134.0,140.0,876.0,1000.0,7297.0,11443.0,1362.0,268443.0,0.0,1.0,0.07338184118270874,0.07186520099639893,0.0822250247001648,0.09375143051147461,4.899997711181641,11.29999542236328,0.8239998817443848,22134.0,0,0,0,0,0,0,0,0
1981,526.0,132.0,22799.0,197.0,1061.0,1038.0,7964.0,11364.0,1162.0,270344.0,0.0,1.0,0.07439953088760376,0.07247191667556763,0.08049017190933228,0.09030044078826904,5.149997711181641,11.46999359130859,0.9089999198913574,22799.0,0,0,0,0,1,0,0,0
1982,482.0,105.0,24413.0,216.0,846.0,975.0,8341.0,12729.0,1297.0,273187.0,0.0,1.0,0.07538646459579468,0.07306033372879028,0.0788077712059021,0.08695375919342041,5.399997711181641,11.63999938964844,0.9649996757507324,24413.0,0,1,0,0,1,0,0,0
1983,498.0,111.0,21899.0,220.0,681.0,907.0,8005.0,11024.0,1050.0,273913.0,0.0,1.0,0.07634401321411133,0.07363122701644897,0.07717543840408325,0.08370667695999146,5.649997711181641,11.80999755859375,0.995999813079834,21899.0,0,1,0,0,1,0,0,0
1984,512.0,121.0,21147.0,217.0,666.0,1195.0,7260.0,10707.0,1087.0,271692.0,0.0,1.0,0.07727348804473877,0.074185311794281,0.07559102773666382,0.08055490255355835,5.899997711181641,11.97999572753906,1.038999557495117,21147.0,0,1,0,0,0,0,0,0
1985,517.0,125.0,20854.0,233.0,645.0,1200.0,6729.0,10901.0,1129.0,267896.0,0.0,1.0,0.07817602157592773,0.07472342252731323,0.07405239343643188,0.07749420404434204,6.149997711181641,12.14999389648438,1.07599925994873,20854.0,0,1,0,0,0,0,0,0
1986,513.0,126.0,21326.0,239.0,794.0,1356.0,6605.0,10994.0,1326.0,269250.0,0.0,1.0,0.07905292510986328,0.07524621486663818,0.07255762815475464,0.07452070713043213,6.399997711181641,12.31999969482422,1.095999717712402,21326.0,0,1,0,1,0,0,0,0
1987,510.0,136.0,21360.0,218.0,746.0,1313.0,6183.0,11578.0,1310.0,265550.0,0.0,1.0,0.07990515232086182,0.07575428485870361,0.07110488414764404,0.07163083553314209,6.649997711181641,12.48999786376953,1.13599967956543,21360.0,0,1,0,1,0,0,0,0
1988,512.0,130.0,20512.0,237.0,787.0,1427.0,5160.0,11096.0,1788.0,267945.0,0.0,1.0,0.08073371648788452,0.07624828815460205,0.06969237327575684,0.06882095336914062,6.899997711181641,12.65999603271484,1.182999610900879,20512.0,0,1,0,1,0,0,0,0
1989,537.0,167.0,21796.0,189.0,856.0,1403.0,5065.0,11528.0,2740.0,261902.0,0.0,1.0,0.08153969049453735,0.07672882080078125,0.0683184266090393,0.06608796119689941,7.149997711181641,12.82999420166016,1.239999771118164,21796.0,0,0,0,1,0,0,1,0
1990,528.0,146.0,22144.0,269.0,780.0,1696.0,5075.0,11990.0,2316.0,272235.0,0.0,1.0,0.08232390880584717,0.07719635963439941,0.06698155403137207,0.06342858076095581,7.399997711181641,13.0,1.306999206542969,22144.0,0,1,0,1,0,0,0,0
1970,880.0,80.0,8702.0,45.0,866.0,357.0,1815.0,1429.0,4154.0,260000.0,0.0,1.0,0.07608693838119507,0.08267456293106079,0.08415675163269043,0.08193343877792358,21.0,18.39999389648438,0.3880000114440918,8702.0,0,0,0,0,0,0,2,0
1971,889.0,83.0,12602.0,51.0,1629.0,442.0,3146.0,2191.0,5103.0,258333.25,0.0,1.0,0.07526522874832153,0.08122599124908447,0.083168625831604,0.08230525255203247,21.66999816894531,18.64999389648438,0.4049999713897705,12602.0,0,0,1,0,0,0,2,0
1972,897.0,77.0,11681.0,67.0,1373.0,464.0,2865.0,2325.0,4540.0,262945.0,0.0,1.0,0.07442992925643921,0.07975351810455322,0.0821642279624939,0.08268320560455322,22.33999633789062,18.89999389648438,0.4179999828338623,11681.0,0,0,1,0,0,0,2,0
1973,1041.0,35.0,12963.0,68.0,1485.0,552.0,3601.0,2977.0,4233.0,259859.0,0.0,1.0,0.073580801486969,0.07825660705566406,0.0811430811882019,0.08306741714477539,23.00999450683594,19.14999389648438,0.4440000057220459,12963.0,0,0,1,0,0,0,2,0
1974,1013.0,46.0,13646.0,91.0,1545.0,544.0,3954.0,3880.0,3593.0,257707.0,0.0,1.0,0.07271736860275269,0.07673448324203491,0.08010482788085938,0.08345812559127808,23.67999267578125,19.39999389648438,0.492999792098999,13646.0,0,0,1,0,0,0,1,0
1975,981.0,37.0,17068.0,77.0,1845.0,605.0,4917.0,5944.0,3634.0,255669.0,0.0,1.0,0.07183927297592163,0.07518666982650757,0.0790489912033081,0.08385545015335083,24.34999084472656,19.64999389648438,0.5379996299743652,17068.0,0,0,1,0,0,0,1,0
1976,998.0,22.0,17690.0,81.0,1785.0,663.0,5066.0,6862.0,3204.0,252705.0,0.0,1.0,0.07094627618789673,0.07361239194869995,0.07797509431838989,0.0842595100402832,25.01998901367188,19.89999389648438,0.5689997673034668,17690.0,0,0,1,0,0,0,1,0
1970,1445.0,257.0,37656.0,253.0,4666.0,2170.0,11375.0,11980.0,7069.0,382000.0,0.0,1.0,0.08244049549102783,0.09498298168182373,0.0977129340171814,0.08359944820404053,54.29998779296875,26.79998779296875,0.3880000114440918,37656.0,1,1,3,2,2,0,2,1
1971,1471.0,251.0,40311.0,312.0,5529.0,2641.0,13466.0,11303.0,6929.0,377333.25,0.0,1.0,0.08060956001281738,0.09253120422363281,0.09642761945724487,0.08417516946792603,54.68997192382812,26.94999694824219,0.4049999713897705,40311.0,1,1,3,2,2,0,2,1
1972,1266.0,181.0,35571.0,325.0,4788.0,2583.0,11040.0,8632.0,8055.0,386058.0,0.0,1.0,0.07876670360565186,0.09006351232528687,0.09513390064239502,0.08475470542907715,55.07998657226562,27.09999084472656,0.4179999828338623,35571.0,1,2,3,2,2,0,3,1
1973,1501.0,329.0,31212.0,329.0,4069.0,2340.0,9376.0,7439.0,7496.0,388034.0,0.0,1.0,0.07691186666488647,0.08757972717285156,0.09383171796798706,0.08533799648284912,55.47000122070312,27.25,0.4440000057220459,31212.0,1,2,2,2,1,0,2,1
1974,1603.0,183.0,32690.0,290.0,4231.0,2122.0,10122.0,9258.0,6537.0,378386.0,0.0,1.0,0.07504487037658691,0.08507972955703735,0.092521071434021,0.08592510223388672,55.8599853515625,27.39999389648438,0.492999792098999,32690.0,1,1,2,2,1,0,2,1
1975,1565.0,289.0,34572.0,297.0,4273.0,2444.0,10321.0,10501.0,6614.0,372663.0,0.0,1.0,0.07316559553146362,0.08256328105926514,0.0912017822265625,0.08651602268218994,56.25,27.54998779296875,0.5379996299743652,34572.0,1,1,3,2,1,0,2,1
1976,1507.0,133.0,34283.0,323.0,3834.0,2309.0,10248.0,11542.0,5928.0,367886.0,0.0,1.0,0.07127398252487183,0.08003020286560059,0.0898737907409668,0.08711087703704834,56.63998413085938,27.69999694824219,0.5689997673034668,34283.0,1,1,2,2,1,0,2,1
1977,1463.0,278.0,30313.0,324.0,3203.0,2556.0,8775.0,10368.0,4995.0,351412.0,0.0,1.0,0.0693698525428772,0.07748043537139893,0.08853703737258911,0.08770966529846191,57.02999877929688,27.84999084472656,0.6059999465942383,30313.0,1,1,2,2,1,0,2,1
1978,1453.0,269.0,32057.0,315.0,3682.0,2737.0,8860.0,10362.0,5992.0,325679.0,0.0,1.0,0.06745308637619019,0.07491379976272583,0.08719146251678467,0.08831238746643066,57.41998291015625,28.0,0.6519999504089355,32057.0,1,1,2,2,1,0,2,1
1979,1198.0,256.0,40356.0,417.0,6100.0,3001.0,10665.0,10676.0,9368.0,315818.0,0.0,1.0,0.06552356481552124,0.0723300576210022,0.08583688735961914,0.08891916275024414,57.80999755859375,28.14999389648438,0.7259998321533203,40356.0,1,2,3,2,1,0,3,1
1980,930.0,259.0,42593.0,546.0,6845.0,3716.0,11371.0,11032.0,8920.0,330104.0,0.0,1.0,0.06358116865158081,0.0697290301322937,0.08447325229644775,0.08952999114990234,58.19998168945312,28.29998779296875,0.8239998817443848,42593.0,2,3,3,3,2,0,3,2
1981,1223.0,258.0,40986.0,598.0,7778.0,3783.0,9958.0,11107.0,7601.0,332746.0,0.0,1.0,0.0642898678779602,0.06914573907852173,0.0824052095413208,0.08734649419784546,58.22998046875,28.32998657226562,0.9089999198913574,40986.0,2,3,3,3,1,0,3,2
1982,1166.0,246.0,36172.0,489.0,6393.0,3705.0,8697.0,10347.0,6424.0,334414.0,0.0,1.0,0.0650029182434082,0.06855887174606323,0.08032453060150146,0.08514964580535889,58.25997924804688,28.36000061035156,0.9649996757507324,36172.0,1,2,3,3,1,0,2,1
1983,1100.0,136.0,33281.0,553.0,5287.0,3375.0,7660.0,9281.0,7013.0,336016.0,0.0,1.0,0.0657203197479248,0.06796836853027344,0.07823103666305542,0.08293938636779785,58.28997802734375,28.38999938964844,0.995999813079834,33281.0,1,3,3,2,0,0,2,1
1984,918.0,260.0,32473.0,589.0,4660.0,3244.0,6050.0,9901.0,7942.0,324961.0,0.0,1.0,0.06644213199615479,0.06737428903579712,0.07612478733062744,0.08071553707122803,58.31997680664062,28.41999816894531,1.038999557495117,32473.0,1,3,3,2,0,0,3,1
1985,1122.0,158.0,38798.0,594.0,5320.0,3705.0,6062.0,12210.0,10790.0,316356.0,0.0,1.0,0.06716841459274292,0.06677651405334473,0.07400548458099365,0.07847797870635986,58.3499755859375,28.44999694824219,1.07599925994873,38798.0,1,3,3,3,0,0,3,1
1986,1045.0,146.0,40477.0,589.0,5464.0,3994.0,5654.0,11745.0,12918.0,318801.0,0.0,1.0,0.06789910793304443,0.06617510318756104,0.07187312841415405,0.07622659206390381,58.37997436523438,28.47999572753906,1.095999717712402,40477.0,1,3,3,3,0,0,3,1
1987,1081.0,144.0,40185.0,577.0,4230.0,4038.0,5968.0,11400.0,13891.0,318402.0,0.0,1.0,0.06863439083099365,0.0655699372291565,0.06972748041152954,0.07396125793457031,58.40997314453125,28.50999450683594,1.13599967956543,40185.0,1,3,2,3,0,0,3,1
1988,1076.0,215.0,42842.0,522.0,4424.0,4672.0,6408.0,12142.0,14559.0,319191.0,0.0,1.0,0.06937426328659058,0.06496095657348633,0.06756860017776489,0.07168179750442505,58.43997192382812,28.53999328613281,1.182999610900879,42842.0,2,3,3,3,0,0,3,2
1989,1064.0,192.0,45018.0,376.0,5310.0,4547.0,6687.0,12317.0,15674.0,313839.0,0.0,1.0,0.0701187252998352,0.06434822082519531,0.06539618968963623,0.06938815116882324,58.47000122070312,28.56999206542969,1.239999771118164,45018.0,2,2,3,3,0,0,3,2
1990,1070.0,155.0,44739.0,326.0,6021.0,4225.0,6741.0,12537.0,14777.0,275221.0,0.0,1.0,0.07086783647537231,0.06373167037963867,0.06321018934249878,0.06708019971847534,58.5,28.59999084472656,1.306999206542969,44739.0,2,2,3,3,0,0,3,2
1970,480.0,25.0,19349.0,106.0,716.0,463.0,4080.0,9366.0,4593.0,275000.0,0.0,1.0,0.08471477031707764,0.09825974702835083,0.1054444909095764,0.1006595492362976,17.5,13.5,0.3879997730255127,19349.0,0,0,0,0,0,0,2,0
1971,523.0,25.0,18746.0,100.0,772.0,362.0,4386.0,8595.0,4493.0,270666.5,0.0,1.0,0.08314406871795654,0.0956621766090393,0.1030286550521851,0.1001951694488525,17.96998596191406,13.57999420166016,0.4049999713897705,18746.0,0,0,0,0,0,0,2,0
1972,504.0,25.0,17062.0,105.0,758.0,400.0,4136.0,7620.0,4012.0,276000.0,0.0,1.0,0.08156418800354004,0.09304952621459961,0.1005988121032715,0.09972810745239258,18.43998718261719,13.65999603271484,0.4179999828338623,17062.0,0,0,0,0,0,0,1,0
1973,484.0,25.0,17331.0,129.0,836.0,442.0,4979.0,8901.0,2016.0,276300.0,0.0,1.0,0.07997512817382812,0.09042167663574219,0.09815484285354614,0.09925830364227295,18.90998840332031,13.73999786376953,0.4440000057220459,17331.0,0,0,0,0,0,0,0,0
1974,474.0,25.0,20082.0,121.0,856.0,452.0,6091.0,10868.0,1645.0,271800.0,0.0,1.0,0.07837677001953125,0.08777844905853271,0.09569656848907471,0.09878575801849365,19.37998962402344,13.81999969482422,0.492999792098999,20082.0,0,0,0,0,0,0,0,0
1975,500.0,26.0,22013.0,137.0,861.0,598.0,5662.0,13136.0,1584.0,273860.0,0.0,1.0,0.07676905393600464,0.08511972427368164,0.09322386980056763,0.09831041097640991,19.84999084472656,13.89999389648438,0.5379996299743652,22013.0,0,0,0,0,0,0,0,0
