,V1,V2,ID,Gender,Population,Geographic.origin,Geographic.area,region,distance,latitude,longtitude
HGDP00511,-18488.2967836646,60210.6435976892,HGDP00511,M,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00523,-18117.8977483449,58864.5181139706,HGDP00523,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00535,-17225.7896732618,60160.9736545971,HGDP00535,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP01363,-21321.0132890695,62106.7701851952,HGDP01363,F,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01374,-19060.0239005823,62082.8139042264,HGDP01374,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP00669,-25539.0322373652,62764.9970460625,HGDP00669,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01068,-26129.8318287117,62821.3146410265,HGDP01068,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01147,-22088.4460100249,61422.931065945,HGDP01147,M,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP01174,-22250.9137704695,60410.0571001852,HGDP01174,M,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP00796,-14927.5672791047,58967.2075264941,HGDP00796,F,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP00808,-15438.1223062579,58050.5538113001,HGDP00808,M,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP01315,60339.2035603218,-36991.3371032391,HGDP01315,F,Dai,China,China,East Asia,9343.955377,21,100
HGDP01326,60706.6372397293,-37019.4037232255,HGDP01326,M,Lahu,China,China,East Asia,9299.626366,22,100
HGDP01338,60696.1471045672,-35968.2993009529,HGDP01338,M,Naxi,China,China,East Asia,9131.367263,26,100
HGDP01350,54731.0013841315,-28253.618431093,HGDP01350,M,Tu,China,China,East Asia,8868.138507,36,101
HGDP00949,37804.5386341885,-3390.70438407228,HGDP00949,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00961,55137.7331069682,-24557.76663228,HGDP00961,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00750,63662.1120738246,-37730.5900150463,HGDP00750,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00762,63239.1197009673,-38385.7809001266,HGDP00762,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00772,64350.65993485,-37630.6855433236,HGDP00772,F,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00715,46530.909958821,-26438.4984752652,HGDP00715,M,Cambodian,Cambodia,Southeast Asia,East Asia,10260.54741,12,105
HGDP00545,22809.0813589858,-25685.0365956049,HGDP00545,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00490,29915.5570162571,-28020.5301064725,HGDP00490,M,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00787,29177.1590054519,-27399.7883165595,HGDP00787,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00512,-18832.1652550781,59153.0714690009,HGDP00512,M,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00524,-19477.1558734015,59381.7006728354,HGDP00524,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00536,-20079.2164037091,59285.2978330002,HGDP00536,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00338,1759.61329357688,27862.6747262131,HGDP00338,F,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00392,3525.59024625728,28778.5729958641,HGDP00392,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP01023,62859.9023656436,-37580.4394399705,HGDP01023,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00812,61841.6944807984,-38478.8503387158,HGDP00812,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01287,61096.2125586108,-36254.7349906869,HGDP01287,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00625,-31842.3969937563,45581.8415380635,HGDP00625,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP01316,61192.7360618503,-37176.1909835801,HGDP01316,F,Dai,China,China,East Asia,9343.955377,21,100
HGDP01327,63559.4188393705,-37786.6116999723,HGDP01327,M,She,China,China,East Asia,10817.81249,27,119
HGDP01339,60054.8536349434,-35869.4024836724,HGDP01339,M,Naxi,China,China,East Asia,9131.367263,26,100
HGDP01351,56923.2745022859,-30287.1095362538,HGDP01351,M,Tu,China,China,East Asia,8868.138507,36,101
HGDP00950,50119.645343438,-18072.8905254877,HGDP00950,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00962,56666.7132916768,-26630.1237363054,HGDP00962,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00751,62129.454459104,-35929.0330763548,HGDP00751,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00763,63961.614362167,-37905.6653460341,HGDP00763,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00773,63052.4226068268,-36896.7389199366,HGDP00773,F,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00716,54453.435434873,-33807.5583378022,HGDP00716,M,Cambodian,Cambodia,Southeast Asia,East Asia,10260.54741,12,105
HGDP00546,22493.1182928835,-25800.4392300304,HGDP00546,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00491,30992.9587378207,-28594.2702014566,HGDP00491,M,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00788,28917.8590833115,-27226.7288690761,HGDP00788,M,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00513,-19056.4510739605,57596.5394456608,HGDP00513,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00525,-18123.6459390609,57168.9302486435,HGDP00525,M,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00537,-19086.8664750724,59340.1797540624,HGDP00537,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP01334,61945.417911635,-38837.9758495478,HGDP01334,F,She,China,China,East Asia,10817.81249,27,119
HGDP01346,59485.80134569,-36459.570504945,HGDP01346,F,Naxi,China,China,East Asia,9131.367263,26,100
HGDP00945,56041.6433403398,-24985.5465378876,HGDP00945,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00957,57227.3060169144,-26681.260886829,HGDP00957,F,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00969,43320.9196120387,-11135.8994398397,HGDP00969,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00758,63728.7430877169,-36800.6793558107,HGDP00758,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP01317,60436.0406321105,-37826.6984256042,HGDP01317,M,Lahu,China,China,East Asia,9299.626366,22,100
HGDP01328,63321.3144554004,-39068.6741439621,HGDP01328,M,She,China,China,East Asia,10817.81249,27,119
HGDP01340,60887.5295235584,-35230.7044571913,HGDP01340,M,Naxi,China,China,East Asia,9131.367263,26,100
HGDP01352,58194.0449767581,-32304.1986678406,HGDP01352,M,Tu,China,China,East Asia,8868.138507,36,101
HGDP00951,55790.7856909239,-24874.3213564771,HGDP00951,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00963,56238.3730665024,-26855.804913566,HGDP00963,F,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00752,63046.2360951649,-38104.9997125831,HGDP00752,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00764,62559.9623363779,-36733.4722445045,HGDP00764,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00790,63397.7998641244,-36814.9698180947,HGDP00790,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00717,51017.8319503505,-30718.6175198622,HGDP00717,M,Cambodian,Cambodia,Southeast Asia,East Asia,10260.54741,12,105
HGDP00547,23832.8205082474,-26007.2422804768,HGDP00547,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00655,30042.4948696921,-27234.6439185526,HGDP00655,M,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00789,29803.0306887977,-28493.242904421,HGDP00789,M,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00514,-18593.6372007757,58155.0211288039,HGDP00514,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00526,-18023.8979213747,59119.4306315483,HGDP00526,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00538,-19967.5385188189,59864.5261821926,HGDP00538,M,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP01370,-18414.4839753394,61906.6975948026,HGDP01370,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01063,-24863.947683478,62477.8704792319,HGDP01063,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01075,-25833.2884573965,64034.9725198522,HGDP01075,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01156,-21563.1873956831,60951.6787245301,HGDP01156,F,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP01167,-20658.7356919887,56956.1610026014,HGDP01167,M,Tuscan,Italy,Southern Europe,Europe,5118.374166,43,11
HGDP00803,-16822.6188451421,59228.1021685057,HGDP00803,M,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP01385,-14373.0243471507,51780.0159789839,HGDP01385,M,Adygei,Russia Caucasus,Russia,Europe,4155.030463,44,39
HGDP00023,-13018.5366757566,41173.4817178952,HGDP00023,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP01318,60308.6007162357,-36757.5128367026,HGDP01318,M,Lahu,China,China,East Asia,9299.626366,22,100
HGDP01329,63448.4221557315,-38602.3580996591,HGDP01329,M,She,China,China,East Asia,10817.81249,27,119
HGDP01341,60543.9116747464,-35853.7249313987,HGDP01341,M,Naxi,China,China,East Asia,9131.367263,26,100
HGDP01353,55090.3340144219,-27364.7956995839,HGDP01353,M,Tu,China,China,East Asia,8868.138507,36,101
HGDP00952,55136.3543119455,-23711.8827797831,HGDP00952,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00964,53440.1942921334,-23890.3383485889,HGDP00964,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00753,62703.6977333547,-37698.5050723504,HGDP00753,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00765,63989.2293294816,-38632.2450881527,HGDP00765,F,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00791,62311.2314923594,-37136.9310394113,HGDP00791,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00718,49682.5179058678,-28712.6294981509,HGDP00718,F,Cambodian,Cambodia,Southeast Asia,East Asia,10260.54741,12,105
HGDP00548,24044.9694526208,-27012.7606902197,HGDP00548,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00656,30814.6129184458,-28105.9732629237,HGDP00656,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00823,30152.9384278659,-27325.7543064129,HGDP00823,M,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00515,-18339.3300672852,59600.9900012588,HGDP00515,M,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00527,-17997.9837632068,58882.7431216676,HGDP00527,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00539,-20486.1611119435,60485.2320664262,HGDP00539,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP01388,-7775.35963896332,48861.7293608123,HGDP01388,F,Adygei,Russia Caucasus,Russia,Europe,4155.030463,44,39
HGDP00880,-8956.48937463023,51038.7280152792,HGDP00880,M,Russian,Russia,Russia,Europe,6066.983867,61,40
HGDP00892,-8366.57807287686,50869.0852906204,HGDP00892,M,Russian,Russia,Russia,Europe,6066.983867,61,40
HGDP01048,74505.7376945882,-27993.6889097145,HGDP01048,F,Pima,Mexico,Central America,America,18015.789,29,-108
HGDP01060,72481.9903519661,-28632.2722190204,HGDP01060,M,Pima,Mexico,Central America,America,18015.789,29,-108
HGDP00864,71967.2829937342,-27262.1436978322,HGDP00864,F,Maya,Mexico,Central America,America,19825.71383,19,-91
HGDP00876,47165.4464297719,-7473.16943279944,HGDP00876,F,Maya,Mexico,Central America,America,19825.71383,19,-91
HGDP00541,23422.9554827892,-26446.8188493117,HGDP00541,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00553,23477.1329904811,-25546.2296528094,HGDP00553,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00661,31143.1970942695,-27051.1336197633,HGDP00661,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00979,30378.5510574032,-28114.6400994463,HGDP00979,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00520,-21185.1146073115,57374.5734410004,HGDP00520,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00532,-17488.9380458238,60491.4807955845,HGDP00532,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP01321,60083.6679484345,-37418.0341530075,HGDP01321,M,Lahu,China,China,East Asia,9299.626366,22,100
HGDP01332,62883.3022203661,-37971.5842218081,HGDP01332,M,She,China,China,East Asia,10817.81249,27,119
HGDP01356,55881.6269679038,-29798.9317185424,HGDP01356,F,Tu,China,China,East Asia,8868.138507,36,101
HGDP00955,55528.4735167235,-25523.5350385409,HGDP00955,F,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00967,55357.6872903501,-24857.9554434701,HGDP00967,F,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00756,62400.935097332,-37020.995010689,HGDP00756,F,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP01366,-19444.927460032,62005.6191547874,HGDP01366,F,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01377,-21085.5911835903,63624.1850958264,HGDP01377,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP00672,-24868.3416242361,62994.0183342996,HGDP00672,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01071,-25657.2422824747,60554.8572416102,HGDP01071,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01152,-21645.7472109438,60603.2809436226,HGDP01152,M,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP01162,-22950.9881974468,58636.0742273585,HGDP01162,M,Tuscan,Italy,Southern Europe,Europe,5118.374166,43,11
HGDP00799,-18001.2033045937,59754.0492050123,HGDP00799,F,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP01381,-11055.1950659312,49077.1425575452,HGDP01381,F,Adygei,Russia Caucasus,Russia,Europe,4155.030463,44,39
HGDP00708,79759.4498639494,-35306.1780269778,HGDP00708,F,Colombian,Colombia,South America,America,22857.10218,3,-68
HGDP00998,83929.4209189816,-35648.204913658,HGDP00998,M,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP01011,86460.5118740709,-37460.4476240482,HGDP01011,F,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP00833,87628.6552021506,-37376.2753226168,HGDP00833,F,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP00846,85467.7920012278,-37652.3545230093,HGDP00846,F,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP01010,83455.0296908256,-35041.2832302511,HGDP01010,F,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP00832,86223.173619647,-37841.9488872653,HGDP00832,F,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP00845,85050.74456411,-36706.7654093215,HGDP00845,M,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP01320,60048.8476097677,-36303.9353546967,HGDP01320,M,Lahu,China,China,East Asia,9299.626366,22,100
HGDP01331,64769.2038477862,-38839.5611674351,HGDP01331,M,She,China,China,East Asia,10817.81249,27,119
HGDP01343,61142.1047893459,-35707.0385027305,HGDP01343,M,Naxi,China,China,East Asia,9131.367263,26,100
HGDP01355,57393.5907423226,-33297.3218296143,HGDP01355,F,Tu,China,China,East Asia,8868.138507,36,101
HGDP00954,55582.9849721451,-25795.8729353136,HGDP00954,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00966,52514.022553822,-20403.5421872945,HGDP00966,F,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00755,64185.2418259457,-37552.8652536133,HGDP00755,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00767,64111.2312088696,-37568.5232913231,HGDP00767,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00720,49953.7670574082,-27795.8557326083,HGDP00720,M,Cambodian,Cambodia,Southeast Asia,East Asia,10260.54741,12,105
HGDP00550,23670.960357958,-25952.8371382666,HGDP00550,F,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00658,31299.6894165652,-27420.9513496514,HGDP00658,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00825,31595.8599501618,-27076.3755186305,HGDP00825,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00517,-19150.0524935834,58571.8299364185,HGDP00517,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00529,-18754.0769677305,59835.0813363805,HGDP00529,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP01358,-20225.4312601809,61495.2708954881,HGDP01358,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP00709,79976.4941981458,-33347.0456136264,HGDP00709,M,Colombian,Colombia,South America,America,22857.10218,3,-68
HGDP00999,84722.3536045315,-35876.7012797218,HGDP00999,F,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP01012,83897.5127962555,-35860.9117488435,HGDP01012,M,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP00834,86429.5427762254,-37763.4240541177,HGDP00834,M,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP00847,86759.5079715147,-38191.1769996382,HGDP00847,M,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP00666,-25345.9284148954,63685.1878267801,HGDP00666,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01065,-25574.4560873783,63187.7805273411,HGDP01065,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01077,-25290.788198688,64358.3051000977,HGDP01077,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP00711,49496.6824886094,-28865.5162634493,HGDP00711,M,Cambodian,Cambodia,Southeast Asia,East Asia,10260.54741,12,105
HGDP00540,23629.2548522284,-26797.9857719859,HGDP00540,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00552,22678.146298789,-26632.9683879224,HGDP00552,F,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00978,30313.1462353265,-27039.8680617075,HGDP00978,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00519,-18313.2709041018,57904.0400335306,HGDP00519,M,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00531,-21192.5297063759,62007.5691394853,HGDP00531,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP01360,-18910.9718675014,61338.4761672491,HGDP01360,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01367,-19966.4703075483,60733.9330837812,HGDP01367,F,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01378,-21161.6815388721,62903.3447760517,HGDP01378,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP00673,-25431.1145781236,62295.5947081416,HGDP00673,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01072,-23999.3550993088,62938.1799702912,HGDP01072,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01153,-21087.3678266929,60348.2869872018,HGDP01153,M,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP01163,-21791.3159872972,59310.9406086632,HGDP01163,M,Tuscan,Italy,Southern Europe,Europe,5118.374166,43,11
HGDP00800,-16429.8378275066,59855.7595425918,HGDP00800,F,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP01382,-17468.737777032,54575.4307085651,HGDP01382,F,Adygei,Russia Caucasus,Russia,Europe,4155.030463,44,39
HGDP00710,80587.2170640838,-33828.3016751692,HGDP00710,M,Colombian,Colombia,South America,America,22857.10218,3,-68
HGDP01000,84426.6634661628,-35434.6379836296,HGDP01000,M,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP01013,83682.7526651232,-36314.1859181865,HGDP01013,M,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP00835,85800.7765923018,-36793.2427782846,HGDP00835,M,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP00848,84984.3726999789,-36791.9756309282,HGDP00848,F,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP01171,-20377.6356396246,60312.7758751062,HGDP01171,F,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP01169,-21366.2980013575,60283.2239509973,HGDP01169,F,Tuscan,Italy,Southern Europe,Europe,5118.374166,43,11
HGDP00805,-15883.829955703,59494.2215250721,HGDP00805,F,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP01368,-19948.9898432906,61885.1707054065,HGDP01368,F,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01379,-20862.8811350933,62231.7454447278,HGDP01379,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP00674,-25045.9312874748,63609.6324317262,HGDP00674,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01073,-25970.0617165336,62743.0159108607,HGDP01073,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01154,-19130.1668056199,59146.4599943117,HGDP01154,M,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP01164,-22423.8315051999,61137.885162535,HGDP01164,M,Tuscan,Italy,Southern Europe,Europe,5118.374166,43,11
HGDP00801,-17690.943325941,59537.6213490437,HGDP00801,F,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP01383,-16578.2388571289,54031.8636265107,HGDP01383,M,Adygei,Russia Caucasus,Russia,Europe,4155.030463,44,39
HGDP01387,-16797.8241894051,53753.7905501833,HGDP01387,F,Adygei,Russia Caucasus,Russia,Europe,4155.030463,44,39
HGDP00879,-8029.00296479384,51374.7332973165,HGDP00879,M,Russian,Russia,Russia,Europe,6066.983867,61,40
HGDP00891,-7528.06944891503,49779.5433707961,HGDP00891,M,Russian,Russia,Russia,Europe,6066.983867,61,40
HGDP00903,-9195.28448562318,51909.7830383736,HGDP00903,F,Russian,Russia,Russia,Europe,6066.983867,61,40
HGDP01047,77062.4127616847,-32040.3925184273,HGDP01047,M,Pima,Mexico,Central America,America,18015.789,29,-108
HGDP01059,74531.6601653935,-29097.1322962579,HGDP01059,M,Pima,Mexico,Central America,America,18015.789,29,-108
HGDP00863,63578.835173789,-29649.0198064018,HGDP00863,F,Maya,Mexico,Central America,America,19825.71383,19,-91
HGDP00875,63146.6671211216,-27487.066944926,HGDP00875,F,Maya,Mexico,Central America,America,19825.71383,19,-91
HGDP00792,79213.4173336371,-33513.8002473047,HGDP00792,M,Colombian,Colombia,South America,America,22857.10218,3,-68
HGDP01001,82781.0030232012,-33966.2579436912,HGDP01001,F,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP01014,83595.5193669528,-35813.3497667138,HGDP01014,F,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP00837,86411.8942054344,-36269.9457276087,HGDP00837,M,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP00849,85869.0231515678,-36553.9320233032,HGDP00849,M,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP01232,58714.6861259793,-33880.6046593444,HGDP01232,F,Mongola,China,China,East Asia,9408.954066,45,111
HGDP01244,60046.6785765389,-33156.7100636324,HGDP01244,M,Xibo,China,China,East Asia,7110.284347,43.5,81.5
HGDP01300,22570.4469818575,10967.5523886489,HGDP01300,M,Uygur,China,China,Central/South Asia,7071.966822,44,81
HGDP01405,-109636.315184067,-83894.0954783234,HGDP01405,M,Bantu,Kenya,Central Africa,Africa,2730.422,-3,37
HGDP01419,-109203.424142928,-82948.7596848176,HGDP01419,M,Bantu,Kenya,Central Africa,Africa,2730.422,-3,37
HGDP01033,-112647.411897833,-87953.5741677077,HGDP01033,M,Bantu,South Africa,South Africa,Africa,2730.422,-3,37
HGDP01260,-50286.209910626,22870.5520550015,HGDP01260,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP01272,-46424.8495085174,29097.6589503852,HGDP01272,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP00608,-33347.845699428,47721.5663981195,HGDP00608,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00620,-36893.0922027918,37121.9006523974,HGDP00620,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00632,-39292.5383946622,36988.9290829849,HGDP00632,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP01369,-21242.0663568928,61662.2021935153,HGDP01369,F,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01380,-21892.7185592008,62386.8641212504,HGDP01380,F,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01062,-26446.7607861677,62582.0192751959,HGDP01062,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01074,-25430.6781202606,63708.2936550045,HGDP01074,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01155,-22083.3431006347,60169.5301644652,HGDP01155,M,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP01166,-21889.8426313451,60041.840328369,HGDP01166,M,Tuscan,Italy,Southern Europe,Europe,5118.374166,43,11
HGDP00802,-15971.9555112218,58599.1309238122,HGDP00802,F,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP01384,-9269.4343026192,46191.3342730366,HGDP01384,F,Adygei,Russia Caucasus,Russia,Europe,4155.030463,44,39
HGDP00793,67636.3167438869,-30233.6294077486,HGDP00793,F,Colombian,Colombia,South America,America,22857.10218,3,-68
HGDP01003,83223.591748415,-35342.6146054812,HGDP01003,F,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP01015,83428.1708759073,-34552.8101690429,HGDP01015,M,Karitiana,Brazil,South America,America,24212.17729,-10,-63
HGDP00838,85381.2269271846,-36687.5825422055,HGDP00838,F,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP00850,85664.4233592416,-36198.2946993702,HGDP00850,F,Surui,Brazil,South America,America,24367.92263,-11,-62
HGDP00890,-8089.41823265195,49751.7488865982,HGDP00890,M,Russian,Russia,Russia,Europe,6066.983867,61,40
HGDP00902,-9619.08254767625,50004.226361934,HGDP00902,F,Russian,Russia,Russia,Europe,6066.983867,61,40
HGDP01046,82025.7304704994,-33760.638307115,HGDP01046,F,Pima,Mexico,Central America,America,18015.789,29,-108
